usage_start,product_code,usage_type,resource_id,tier,nodepool,unblended_cost_usd
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-bmbw6/10203c08-c6c7-43e4-9b89-406b1a456223,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-lwdq9/a63c6e50-1d55-4f61-8bec-870ce667b6b9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-lwdq9/a63c6e50-1d55-4f61-8bec-870ce667b6b9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-pln2x/a44ae6e6-cb34-4cca-bf66-db43820ce91d,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-pln2x/a44ae6e6-cb34-4cca-bf66-db43820ce91d,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-vbr5s/d3849a29-cc9f-419a-ab28-0ab02fd4dd97,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-vbr5s/d3849a29-cc9f-419a-ab28-0ab02fd4dd97,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-xx7jp/4a7be728-90e5-44fb-8642-e0c6c38565de,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-xx7jp/4a7be728-90e5-44fb-8642-e0c6c38565de,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-zvxtv/331998f8-3aa3-4d29-8152-fc76a3896ee9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-zvxtv/331998f8-3aa3-4d29-8152-fc76a3896ee9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-5kcwg/87d21abf-2ab5-4081-b8fc-0208c7438dd9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-5kcwg/87d21abf-2ab5-4081-b8fc-0208c7438dd9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-h4dps/d0768a35-fb29-4582-abae-8f8555f550ef,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-h4dps/d0768a35-fb29-4582-abae-8f8555f550ef,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-2jz9k/797efcb5-c29c-4dc2-b101-5618f039a71e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-2jz9k/797efcb5-c29c-4dc2-b101-5618f039a71e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-52fld/af048d18-16b0-4729-b4e7-e7a100eae581,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-52fld/af048d18-16b0-4729-b4e7-e7a100eae581,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-9hhhs/df40a787-0df9-4601-84e8-c43ba6237fb6,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-9hhhs/df40a787-0df9-4601-84e8-c43ba6237fb6,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-b442b/0803d43a-fc8b-4b19-ac59-629122b08031,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-b442b/0803d43a-fc8b-4b19-ac59-629122b08031,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-m8v6v/d9e9c556-247b-472e-89d4-e2cc8888d652,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-m8v6v/d9e9c556-247b-472e-89d4-e2cc8888d652,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-n45jx/42fb9539-13e4-48ea-9767-7f9a9b5e2b13,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-n45jx/42fb9539-13e4-48ea-9767-7f9a9b5e2b13,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-plxts/dde0463e-7f8f-4418-8198-a6adc0f4ba45,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-plxts/dde0463e-7f8f-4418-8198-a6adc0f4ba45,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/keda/keda-admission-webhooks-5477d67459-jfcmb/713ee131-f278-4032-af15-71d66529bac8,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/keda/keda-admission-webhooks-5477d67459-jfcmb/713ee131-f278-4032-af15-71d66529bac8,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/keda/keda-operator-574d776c5f-s6bgk/773cb383-b91e-4061-9bb8-efee29714c50,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/keda/keda-operator-574d776c5f-s6bgk/773cb383-b91e-4061-9bb8-efee29714c50,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/keda/keda-operator-metrics-apiserver-785f9d6764-jrk6w/5eb952a8-9272-4367-af88-df8be2bfc3cb,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/keda/keda-operator-metrics-apiserver-785f9d6764-jrk6w/5eb952a8-9272-4367-af88-df8be2bfc3cb,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-loki-0/fa35c738-a0d6-4e23-b5d3-2186294562f9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-loki-0/fa35c738-a0d6-4e23-b5d3-2186294562f9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-kube-prometheus-admission-create-wmfp5/c68479c1-699a-42b0-a87b-da3b72118c4d,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-kube-prometheus-admission-create-wmfp5/c68479c1-699a-42b0-a87b-da3b72118c4d,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-kube-prometheus-admission-create-9h7jd/56ade9ff-c991-4a7d-a7b4-40ec278bb14b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-kube-prometheus-admission-create-9h7jd/56ade9ff-c991-4a7d-a7b4-40ec278bb14b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-kube-prometheus-admission-patch-4fgsg/26935965-7af3-4abd-a8b7-c5da3f9406b1,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-kube-prometheus-admission-patch-4fgsg/26935965-7af3-4abd-a8b7-c5da3f9406b1,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-kube-prometheus-operator-7d89d8b68-rxv67/c765dab3-00d9-456b-932d-e3a17a38fd03,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-kube-prometheus-operator-7d89d8b68-rxv67/c765dab3-00d9-456b-932d-e3a17a38fd03,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-kube-state-metrics-57bf8c5797-tn7gt/0e77fe01-fc34-4b64-b359-36bb8e25e129,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-kube-state-metrics-57bf8c5797-tn7gt/0e77fe01-fc34-4b64-b359-36bb8e25e129,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-ckq42/ce410b46-2c34-4df3-80d9-f7b024b570dd,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-ckq42/ce410b46-2c34-4df3-80d9-f7b024b570dd,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-6xkqx/73e2b709-0fbb-4597-8421-7cf04930c0cd,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-6xkqx/73e2b709-0fbb-4597-8421-7cf04930c0cd,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-hxp6r/eaa4fb8c-3e35-4ef7-a667-1b79b060d2a5,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-hxp6r/eaa4fb8c-3e35-4ef7-a667-1b79b060d2a5,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-ljgtr/3e464c7b-db2a-46a8-8855-d571978cc72e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-ljgtr/3e464c7b-db2a-46a8-8855-d571978cc72e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-ltwqn/241cf2c5-024f-49ac-ae6c-ff7cb0a8e120,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-ltwqn/241cf2c5-024f-49ac-ae6c-ff7cb0a8e120,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-mw2jc/0b62b5fc-914f-431a-9ee2-90d09ee31d1c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-mw2jc/0b62b5fc-914f-431a-9ee2-90d09ee31d1c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-psg2m/0d997447-5a4b-412f-8c16-b1160aceeaa4,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-psg2m/0d997447-5a4b-412f-8c16-b1160aceeaa4,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-qm7pp/9e4a12a9-a668-4b79-8df2-8975a7000be1,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-qm7pp/9e4a12a9-a668-4b79-8df2-8975a7000be1,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-6fq4v/d2f7a652-c1e9-4b21-a866-270ff9fef4df,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-6fq4v/d2f7a652-c1e9-4b21-a866-270ff9fef4df,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-jdbnw/12226b7f-6ea1-4a16-8c5a-0a1a027f7f95,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-jdbnw/12226b7f-6ea1-4a16-8c5a-0a1a027f7f95,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-p4g78/f0d9e401-a200-4918-a140-f301b0c6bf05,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-p4g78/f0d9e401-a200-4918-a140-f301b0c6bf05,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-prdfr/489cf80c-c8df-437e-a91d-48ed43b9050a,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-prdfr/489cf80c-c8df-437e-a91d-48ed43b9050a,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-s6ksx/b28f37a3-afc5-4859-83f7-455b063a450e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-s6ksx/b28f37a3-afc5-4859-83f7-455b063a450e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-szm2q/ee01e2e3-0e8c-48d4-922f-e147d6f8a441,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-szm2q/ee01e2e3-0e8c-48d4-922f-e147d6f8a441,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-v2wzr/d8acc1f4-98cb-4f00-b0f6-92e895d055df,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-v2wzr/d8acc1f4-98cb-4f00-b0f6-92e895d055df,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-b5zr9/b4bb2f6f-a8cd-4503-88db-dbe6fd28dc9d,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-b5zr9/b4bb2f6f-a8cd-4503-88db-dbe6fd28dc9d,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-g6b95/c9b0acd4-60b3-4d81-90d3-d13d11a7c83d,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-g6b95/c9b0acd4-60b3-4d81-90d3-d13d11a7c83d,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-gzzdx/d5a439ec-1543-4711-bc15-2b8d9db5944b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-gzzdx/d5a439ec-1543-4711-bc15-2b8d9db5944b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-wg52n/c5b49304-bf63-4025-8692-1dc1f6f58277,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-wg52n/c5b49304-bf63-4025-8692-1dc1f6f58277,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-72f2z/79ff3305-0900-413c-b694-d58c94495882,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-72f2z/79ff3305-0900-413c-b694-d58c94495882,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-49xft/d03b9c46-2736-4951-a87e-254328fa54d6,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-49xft/d03b9c46-2736-4951-a87e-254328fa54d6,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-4rm7x/1ef0deff-595f-4ae9-9161-04a172475612,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-4rm7x/1ef0deff-595f-4ae9-9161-04a172475612,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-955hf/2929fcbd-7104-4bd1-af23-8929224f6bf1,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-955hf/2929fcbd-7104-4bd1-af23-8929224f6bf1,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-dmx99/7fd53fe5-3425-490f-916e-620800472e90,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-dmx99/7fd53fe5-3425-490f-916e-620800472e90,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-kl8k4/b8e540e7-0d40-434a-9084-145db9ac3afb,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-kl8k4/b8e540e7-0d40-434a-9084-145db9ac3afb,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-nq4bg/84fb25c9-5942-4a0d-ad64-1d762e52b1f4,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-nq4bg/84fb25c9-5942-4a0d-ad64-1d762e52b1f4,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-tl6pk/9bb25e7f-07d8-4bab-b326-c0fca4b25a70,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-tl6pk/9bb25e7f-07d8-4bab-b326-c0fca4b25a70,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-vfvgx/97bc9d42-1338-456a-9dec-70f504ef861a,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-prometheus-node-exporter-vfvgx/97bc9d42-1338-456a-9dec-70f504ef861a,,,0.0
